index,asin,reviews,ratings,seller,status,variations,browse_node,brand_name,availability,deal,image_len,video,main_img_url,bullet_point_len,bestSellerRank,price,MRP,title,description,A_plus,store_link,timestamp
,B07GQXGMK5,4.0,1,N/A,Live,N/A,Home & Kitchen > Home Furnishing > Diwan Cover Sets,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,3,Not Available,https://m.media-amazon.com/images/I/51tWJB9thNL._SS500_.jpg,5,"Not Available, Not Available",1049.,0,Kuber Industries Elephant Design 8 Piece Cotton Diwan Set - Brown,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=4F404E84-EAB6-4507-BB02-257EF3AC428A&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07GQXGMK5&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:29:54
,B0CY2NQJ4D,4.0,129,N/A,Live,Available,Home & Kitchen > Home Storage & Organisation > Bathroom Accessories & Organization > Bathroom Accessory Sets,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,8,Not Available,https://m.media-amazon.com/images/I/41-FHA6Ig-L._SS500_.jpg,5,"#7,609 in Home & Kitchen, #6 in Bathroom Accessory Sets",368.,0,Kuber Industries Set of 6 Bathroom Combo Set | Bathing Set | Bathware Set | 2 Piece Tub-2 Piece Bucket & 2 Piece Mug Combo Set for Bathroom | Bathroom Accessories Set | Brown,"Elevate Your Bathroom ambiance to new heights with the opulent Bathroom Combo Set by Kuber Industries. This premium set redefines luxury with its exquisite tub, versatile bucket, charming mug, and sleek stool, each meticulously designed to enhance your daily rituals. Crafted from quality materials, these pieces boast both durability and timeless elegance. The tub invites you to immerse yourself in pure relaxation, while the bucket and mug seamlessly blend functionality with sophistication. The addition of the stool offers convenience and comfort, providing a stylish seating option for your bathroom space. Whether you're enjoying a rejuvenating shower, indulging in a leisurely soak, or simply needing a moment of reprieve, this upgraded combo set promises to elevate your bathing experience to unparalleled levels of comfort and style. Treat yourself to the epitome of bathroom luxury with the Kuber Industries Bathroom Combo Set, where every detail is meticulously crafted for your utmost satisfaction.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0CY2NQJ4D&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:29:55
,B09MLKMGP5,3.9,631,Kuber Mart Industries Pvt. Ltd.,Live,Available,"Home & Kitchen > Home Storage & Organisation > Boxes, Baskets & Bins > Storage Baskets > Shelf Baskets",Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/41K0h62vNEL._SS500_.jpg,5,"#1,843 in Home & Kitchen, #5 in Shelf Baskets",219.,299.0,Kuber Industries Multiuses Small M 15 Plastic Tray/Basket/Organizer Without Lid (Brown) -46KM0109,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B09MLKMGP5&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:29:56
,B0C7R5SQP6,4.0,97,N/A,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Hangers > Standard Hangers,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,8,Available,https://m.media-amazon.com/images/I/41PrXsBNKVL._SS500_.jpg,5,"#98,368 in Home & Kitchen, #585 in Standard Clothes Hangers",589.,0,Kuber IndustriesRecycled Plastic Cloth Hanger Set of 5 with Chromed Plated Steel Hook (Black),Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0C7R5SQP6&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:30:01
,B0DJPF9Z3X,4.5,2,N/A,Suppressed,N/A,Home & Kitchen > Kitchen & Dining > Kitchen Storage & Containers > Jars & Containers,Heart Home,N/A,N/A,8,Not Available,https://m.media-amazon.com/images/I/312wAo-o8PL._SS500_.jpg,5,"#462,867 in Home & Kitchen, #13,073 in Jars & Containers",549.,0,"Heart Home 400 ml Airtight Ceramic Salt Jar Storage Set with Bamboo Wooden Lid For Kitchen Condiment | Chini Mitti Barni Pots Container for Achar, Sugar & Tea | White - Brown Lid",N/A,N/A,N/A,2025-08-17 12:30:08
,B097ZWRL8V,3.1,39,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Carpets & Rugs > Doormats,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51Zc6ru6sBL._SS500_.jpg,5,"#285,189 in Home & Kitchen, #1,208 in Doormats",219.,239.0,"Kuber Industries Cotton Indoor Machine Washable Doormat, BathMat (mulicolor), Standard (HS39KUBMART022064)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B097ZWRL8V&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:37:58
,B0DFPL79D1,4.1,1331,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Kitchen & Dining > Kitchen Storage & Containers > Racks & Holders > Dish Racks,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/412HjNa97GL._SS500_.jpg,5,"#70 in Home & Kitchen, #1 in Dish Racks",4175.,16999.0,Kuber Industries Pack of 2 Stainless Steel Spoon & Dish Drainer Basket for Kitchen with Water Drainer Bottom | Utensils Plate & Bartan Stand Organizer | Kitchen Drying Rack | Silver - Cyan,"Kuber Industries Pack of 2 Stainless Steel Spoon & Dish Drainer Basket for Kitchen with Water Drainer Bottom | Utensils, Plate & Bartan Stand Organizer | Kitchen Drying Rack | Silver - Cyan",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=EF133744-603B-4A7A-9E34-7D58AC815A97&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B0DFPL79D1&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:37:58
,B0C2VMVMPH,3.1,69,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Laundry Organization > Laundry Baskets,Kuber Industries,In stock,N/A,8,Available,"https://m.media-amazon.com/images/I/311yocj0MfL._SX38_SY50_CR,0,0,38,50_.jpg",0,"Not Available, Not Available",219,299.0,Kuber Industries Laundry Basket | Net Foldable Laundry | Nylon Storage Basket with Handle | Clothes Basket for Home | Hostel | Toy Storage | 20 Liter | Green,,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=3EFC9198-D1D0-4C33-8AD7-EE1093AA3372&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B0C3RQL1VH&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:00
,B01G9A7KR0,4.2,520,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Space Saver Bags,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/51LTAnXYcoL._SS500_.jpg,5,"#4,608 in Home & Kitchen, #341 in Space Saver Bags",209.,599.0,Kuber Industries Cotton Blouse Cover|Polka Dots & Tranparent Side|Zipper Closure|Size 37 x 25 x 23 CM (Maroon),"Try the exclusive blouse cover from kuber industries. This products is very useful in storing, dust free and well organised gives heavy look to your garments. This cover is non wooven material with front transparent and has a capacity of storing 15 blouses. Exclusively, kuber industries sari covers truly suffices our moto - bags accessories inspired by love, crafted by hand. 10*15*9 Inches",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01G9A7KR0&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:01
,B0CW626P5K,4.2,243,N/A,Live,Available,Outdoor Living > Gardening > Plant Containers > Flower Pots,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,8,Not Available,https://m.media-amazon.com/images/I/41WevFiz5pL._SS500_.jpg,5,"#487 in Garden & Outdoors, #18 in Flower Pots",679.,0,Kuber Industries Kanha Matki Flower Pot | Flower Planter Pots for Indoor & Outdoor | Pot for Garden & Balcony Flowering | 6 Inch | Pack of 6 | White,"Elevate Your Gardening Experience with our Flower Pot from Kuber Industries. This flower pot is more than just a planter; it's a canvas for your botanical creativity. Crafted with precision and designed for aesthetic appeal, our flower pot adds a touch of elegance to any space. Whether you're a seasoned gardener or a beginner, this pot provides the perfect environment for your plants to thrive. Its durable and high-quality material ensures longevity and sturdiness, allowing you to enjoy your green companions for years to come.Give your plants a beautiful home, and watch as they flourish and enhance the ambiance of your home or garden with our Flower Pot.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0CW626P5K&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:09
,B097ZWV1MP,4.2,77,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Furniture > Bathroom Furniture > Bathroom Stools,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41szWo8QUwL._SS500_.jpg,5,"#37,020 in Home & Kitchen, #58 in Bathroom Stools",1299.,2299.0,"Kuber Industries Flower Design Multipurposes Plastic Sitting Stool (Cream), Standard (HS39KUBMART023880)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=931B206F-2097-46D7-9298-90957134BC19&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B097ZWV1MP&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:13
,B01J1X3E0E,3.2,21,Kuber Mart Industries Pvt. Ltd.,Live,N/A,"Bags, Wallets and Luggage > Luggage > Travel Duffles",Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/5126t5vsP+L._SS500_.jpg,3,"#14,587 in Bags, Wallets and Luggage, #648 in Travel Duffels",209.,659.0,"Kuber Industries Women's Cotton Traditional Design Mini Handbag, Blue (KI0044913)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=76DC0D4E-FB25-46A1-ABAA-73EF5C643A70&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B01J1X3E0E&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:15
,B0C2VPGC7D,3.6,12,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Laundry Organization > Laundry Baskets,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41mnI9Ej5NL._SS500_.jpg,5,"#231,894 in Home & Kitchen, #634 in Laundry Baskets",219.,299.0,Kuber Industries Laundry Basket | Net Foldable Laundry | Nylon Storage Basket with Handle | Clothes Basket for Home | Hostel | Toy Storage | 20 Liter | Red,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0C2VPGC7D&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:18
,B01M0ENCRD,4.1,5141,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Table Cloths,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/51vQQ3OtH0L._SS500_.jpg,5,"#2,473 in Home & Kitchen, #83 in Table Cloths",233.,598.0,Kuber Industries Center Table Cover|Cotton Center Table Cover for Living Room|Table Cloth for 4 Seater|White,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01M0ENCRD&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:38:30
,B097ZWVFS5,3.8,171,N/A,Suppressed,N/A,Home & Kitchen > Home Storage & Organisation > Bathroom Accessories & Organization > Bathroom Accessory Sets,Kuber Industries,N/A,N/A,8,Available,https://m.media-amazon.com/images/I/41hX6LrFJSL._SS500_.jpg,5,"#349,444 in Home & Kitchen, #775 in Bathroom Accessory Sets",329.,0,Kuber Industries Printed 2 Pieces Unbreakable Virgin Plastic Multipurpose Bathroom Bucket & Mug Set (Pink),N/A,N/A,N/A,2025-08-17 12:38:30
,B0CW65LRX4,3.8,145,N/A,Suppressed,Available,Home & Kitchen > Home Furnishing > Bedding & Linen > Mattresses Protectors,Kuber Industries,N/A,N/A,8,Available,https://m.media-amazon.com/images/I/41iF2cNlWLL._SS500_.jpg,5,"#169,249 in Home & Kitchen, #361 in Mattresses Protectors",227.,0,Kuber Industries PVC Double Bed Mattress Protector | Waterproof & Dustproof | 80x80 Inch Brown,N/A,N/A,N/A,2025-08-17 12:38:30
,B0DHCCZ5B6,0,0,N/A,Suppressed,N/A,Home & Kitchen > Home Furnishing > Carpets & Rugs > Runners,Heart Home,N/A,N/A,8,Available,https://m.media-amazon.com/images/I/41tpbWevpRL._SS500_.jpg,5,"#677,157 in Home & Kitchen, #585 in Runners",1209.,0,Heart Home 22x55 Inch Anti-Skid Microfibre Bed Side Runner for Bedroom | Gentle & Soft Rugs for Living Area & Long Kitchen Runner for Floor | Leaf Design - Brown,N/A,N/A,N/A,2025-08-17 12:38:30
,B01G9A7KR0,4.2,520,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Space Saver Bags,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/51LTAnXYcoL._SS500_.jpg,5,"#4,608 in Home & Kitchen, #341 in Space Saver Bags",209.,599.0,Kuber Industries Cotton Blouse Cover|Polka Dots & Tranparent Side|Zipper Closure|Size 37 x 25 x 23 CM (Maroon),"Try the exclusive blouse cover from kuber industries. This products is very useful in storing, dust free and well organised gives heavy look to your garments. This cover is non wooven material with front transparent and has a capacity of storing 15 blouses. Exclusively, kuber industries sari covers truly suffices our moto - bags accessories inspired by love, crafted by hand. 10*15*9 Inches",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01G9A7KR0&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:41:52
,B01J1X3E0E,3.2,21,Kuber Mart Industries Pvt. Ltd.,Live,N/A,"Bags, Wallets and Luggage > Luggage > Travel Duffles",Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/5126t5vsP+L._SS500_.jpg,3,"#14,587 in Bags, Wallets and Luggage, #648 in Travel Duffels",209.,659.0,"Kuber Industries Women's Cotton Traditional Design Mini Handbag, Blue (KI0044913)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=76DC0D4E-FB25-46A1-ABAA-73EF5C643A70&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B01J1X3E0E&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:41:59
,B01M0ENCRD,4.1,5141,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Table Cloths,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/51vQQ3OtH0L._SS500_.jpg,5,"#2,473 in Home & Kitchen, #83 in Table Cloths",233.,598.0,Kuber Industries Center Table Cover|Cotton Center Table Cover for Living Room|Table Cloth for 4 Seater|White,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01M0ENCRD&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:42:10
,B01MT2RDEM,3.8,134,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Table Runners,Kuber Industries,In stock,N/A,7,Not Available,https://m.media-amazon.com/images/I/51sxuDpvACL._SS500_.jpg,5,"#92,271 in Home & Kitchen, #185 in Table Runners",169.,299.0,Kuber Industries Table Runner Virgin Vinyl (Soft Fabric) Gold Standard (MKUKITable0058233),Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01MT2RDEM&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:42:20
,B06Y27Z713,4.1,1626,N/A,Live,N/A,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Covers,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,7,Available,https://m.media-amazon.com/images/I/51i2+qVtCiL._SS500_.jpg,5,"#431,667 in Home & Kitchen, #1,642 in Clothes Covers",299.,0,"Kuber Industries Non Woven Saree Storage Covers| Zipper Closure & Easily Foldable|Trendy Solid Color, Pack of 12 (Multicolor)","Long life High quality saree cover Bag for organizing your costly and favorite sarees .It's a best option to use while travelling and it will help you to keep your saree in a separate cover from other items in your luggage.Kuber Industries offering a quality tested array of Saree Cover. The Saree Covers, we offer is made by using supreme quality material which is procured from leading and authentic vendors of the industry. Transparent plastic view from front for your sarees.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=A3C0608A-C93E-4C15-B942-D85A6DE29991&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B06Y27Z713&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:42:38
,B072KYNPXC,3.7,309,ETrade Online,Live,N/A,Outdoor Living > Barbecue & Outdoor Dining > Picnicware > Picnic & Lunch Bags,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/41LU7CXseYL._SS500_.jpg,5,"#4,352 in Garden & Outdoors, #74 in Picnic Bags",322.,598.0,"Kuber Industries Canvas Lunch Bag|Waterproof Material & 3 Comparment Space|Adjustable Straps & Zipper Closure|Size 24 X 18 X 16 Cm (Blue), 1 liter",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=802344DA-3F72-4EA4-9A8E-8A26CF6927CB&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B072KYNPXC&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 12:42:47
